Date,Exercise,Category,Weight (lbs),Reps,Distance,Distance Unit,Time
4/2/2017,Wide Grip Pull up,Back,0,6,,,
4/2/2017,Pull Up,Back,0,8,,,
4/2/2017,Pull Up,Back,0,7,,,
4/2/2017,Pull Up,Back,0,6,,,
4/2/2017,Pull Up,Back,0,5,,,
4/2/2017,Pull Up,Back,0,4,,,
4/2/2017,Pull Up,Back,0,3,,,
4/2/2017,Pull Up,Back,0,3,,,
4/2/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/2/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/2/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/2/2017,Lat Fly,Back,20,12,,,
4/2/2017,Lat Fly,Back,20,12,,,
4/2/2017,Lat Fly,Back,20,12,,,
4/2/2017,Chest Press Machine,Chest,95,12,,,
4/2/2017,Chest Press Machine,Chest,100,12,,,
4/2/2017,Chest Press Machine,Chest,100,12,,,
4/3/2017,Seated Machine Curl,Biceps,60,12,,,
4/3/2017,Seated Machine Curl,Biceps,65,12,,,
4/3/2017,Seated Machine Curl,Biceps,65,12,,,
4/3/2017,Rope Push Down,Triceps,80,12,,,
4/3/2017,Rope Push Down,Triceps,80,12,,,
4/3/2017,Rope Push Down,Triceps,80,12,,,
4/3/2017,Inclined Shoulder Fly,Shoulders,15,12,,,
4/3/2017,Inclined Shoulder Fly,Shoulders,15,12,,,
4/3/2017,Inclined Shoulder Fly,Shoulders,15,12,,,
4/3/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
4/3/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
4/3/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
4/3/2017,Laying Tricep Extension,Triceps,20,12,,,
4/3/2017,Laying Tricep Extension,Triceps,25,12,,,
4/3/2017,Laying Tricep Extension,Triceps,25,12,,,
4/3/2017,Overhead Press,Shoulders,25,12,,,
4/3/2017,Overhead Press,Shoulders,25,12,,,
4/3/2017,Overhead Press,Shoulders,25,12,,,
4/3/2017,Tricep Extension Machine,Triceps,60,12,,,
4/3/2017,Tricep Extension Machine,Triceps,65,12,,,
4/3/2017,Tricep Extension Machine,Triceps,65,12,,,
4/3/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
4/3/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
4/3/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
4/5/2017,Wide Grip Pull up,Back,0,8,,,
4/5/2017,Wide Grip Pull up,Back,0,8,,,
4/5/2017,Wide Grip Pull up,Back,0,7,,,
4/5/2017,Wide Grip Pull up,Back,0,7,,,
4/5/2017,Pull Up,Back,0,8,,,
4/5/2017,Pull Up,Back,0,7,,,
4/5/2017,Pull Up,Back,0,6,,,
4/5/2017,Pull Up,Back,0,5,,,
4/5/2017,Pull Up,Back,0,4,,,
4/5/2017,Pull Up,Back,0,3,,,
4/5/2017,Pull Up,Back,0,3,,,
4/5/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/5/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/5/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/5/2017,Lat Fly,Back,20,12,,,
4/5/2017,Lat Fly,Back,20,12,,,
4/5/2017,Lat Fly,Back,20,12,,,
4/5/2017,Chest Press Machine,Chest,95,12,,,
4/5/2017,Chest Press Machine,Chest,100,12,,,
4/5/2017,Chest Press Machine,Chest,100,12,,,
4/8/2017,Running (Treadmill),Cardio,,,1.3,mi,0:09:30
4/8/2017,Plank,Abs,,,0,m,0:01:30
4/8/2017,Plank,Abs,,,0,m,0:01:30
4/8/2017,Side Plank,Abs,,,0,m,0:01:00
4/8/2017,Side Plank,Abs,,,0,m,0:01:00
4/8/2017,Lying Leg Lifts,Abs,0,25,,,
4/8/2017,Lying Leg Lifts,Abs,0,25,,,
4/8/2017,Lying Leg Lifts,Abs,0,25,,,
4/9/2017,Wide Grip Pull up,Back,0,8,,,
4/9/2017,Wide Grip Pull up,Back,0,8,,,
4/9/2017,Wide Grip Pull up,Back,0,8,,,
4/9/2017,Wide Grip Pull up,Back,0,7,,,
4/9/2017,Pull Up,Back,0,8,,,
4/9/2017,Pull Up,Back,0,7,,,
4/9/2017,Pull Up,Back,0,6,,,
4/9/2017,Pull Up,Back,0,5,,,
4/9/2017,Pull Up,Back,0,4,,,
4/9/2017,Pull Up,Back,0,3,,,
4/9/2017,Pull Up,Back,0,3,,,
4/9/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/9/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/9/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/9/2017,Lat Fly,Back,20,12,,,
4/9/2017,Lat Fly,Back,20,12,,,
4/9/2017,Lat Fly,Back,20,12,,,
4/9/2017,Chest Press Machine,Chest,95,12,,,
4/9/2017,Chest Press Machine,Chest,100,12,,,
4/9/2017,Chest Press Machine,Chest,100,12,,,
4/9/2017,Seated Cable Row,Back,110,12,,,
4/9/2017,Seated Cable Row,Back,110,12,,,
4/9/2017,Seated Cable Row,Back,110,12,,,
4/10/2017,Seated Machine Curl,Biceps,65,12,,,
4/10/2017,Seated Machine Curl,Biceps,65,12,,,
4/10/2017,Seated Machine Curl,Biceps,65,12,,,
4/10/2017,Rope Push Down,Triceps,80,12,,,
4/10/2017,Rope Push Down,Triceps,80,12,,,
4/10/2017,Rope Push Down,Triceps,80,12,,,
4/10/2017,Inclined Shoulder Fly,Shoulders,15,12,,,
4/10/2017,Inclined Shoulder Fly,Shoulders,15,12,,,
4/10/2017,Inclined Shoulder Fly,Shoulders,15,12,,,
4/10/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
4/10/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
4/10/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
4/10/2017,Laying Tricep Extension,Triceps,25,12,,,
4/10/2017,Laying Tricep Extension,Triceps,25,15,,,
4/10/2017,Laying Tricep Extension,Triceps,25,15,,,
4/10/2017,Overhead Press,Shoulders,25,12,,,
4/10/2017,Overhead Press,Shoulders,25,12,,,
4/10/2017,Overhead Press,Shoulders,25,12,,,
4/11/2017,Running (Treadmill),Cardio,,,1.3,mi,0:09:30
4/11/2017,Weighted Lunge,Legs,20,12,,,
4/11/2017,Weighted Lunge,Legs,20,12,,,
4/11/2017,Weighted Lunge,Legs,20,12,,,
4/11/2017,Calf Raise,Legs,0,20,,,
4/11/2017,Calf Raise,Legs,0,20,,,
4/11/2017,Calf Raise,Legs,0,20,,,
4/11/2017,Leg Extension Machine,Legs,85,12,,,
4/11/2017,Leg Extension Machine,Legs,85,12,,,
4/11/2017,Leg Extension Machine,Legs,85,12,,,
4/12/2017,Wide Grip Pull up,Back,0,8,,,
4/12/2017,Wide Grip Pull up,Back,0,8,,,
4/12/2017,Wide Grip Pull up,Back,0,8,,,
4/12/2017,Wide Grip Pull up,Back,0,8,,,
4/12/2017,Pull Up,Back,0,9,,,
4/12/2017,Pull Up,Back,0,7,,,
4/12/2017,Pull Up,Back,0,6,,,
4/12/2017,Pull Up,Back,0,5,,,
4/12/2017,Pull Up,Back,0,4,,,
4/12/2017,Pull Up,Back,0,3,,,
4/12/2017,Pull Up,Back,0,3,,,
4/12/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/12/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/12/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/12/2017,Lat Fly,Back,20,12,,,
4/12/2017,Lat Fly,Back,20,12,,,
4/12/2017,Lat Fly,Back,20,12,,,
4/12/2017,Chest Press Machine,Chest,100,12,,,
4/12/2017,Chest Press Machine,Chest,100,12,,,
4/12/2017,Chest Press Machine,Chest,100,12,,,
4/12/2017,Seated Cable Row,Back,110,12,,,
4/12/2017,Seated Cable Row,Back,110,12,,,
4/12/2017,Seated Cable Row,Back,110,12,,,
4/13/2017,Seated Machine Curl,Biceps,65,12,,,
4/13/2017,Seated Machine Curl,Biceps,65,12,,,
4/13/2017,Seated Machine Curl,Biceps,65,12,,,
4/13/2017,Rope Push Down,Triceps,80,12,,,
4/13/2017,Rope Push Down,Triceps,80,12,,,
4/13/2017,Rope Push Down,Triceps,80,12,,,
4/13/2017,Inclined Shoulder Fly,Shoulders,15,12,,,
4/13/2017,Inclined Shoulder Fly,Shoulders,15,12,,,
4/13/2017,Inclined Shoulder Fly,Shoulders,15,12,,,
4/13/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
4/13/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
4/13/2017,Seated Incline Dumbbell Curl,Biceps,25,12,,,
4/13/2017,Overhead Press,Shoulders,25,12,,,
4/13/2017,Overhead Press,Shoulders,25,12,,,
4/13/2017,Overhead Press,Shoulders,25,12,,,
4/13/2017,Laying Tricep Extension,Triceps,25,12,,,
4/13/2017,Laying Tricep Extension,Triceps,25,15,,,
4/13/2017,Laying Tricep Extension,Triceps,25,15,,,
4/13/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
4/13/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
4/13/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
4/13/2017,Tricep Extension Machine,Triceps,60,12,,,
4/13/2017,Tricep Extension Machine,Triceps,65,12,,,
4/13/2017,Tricep Extension Machine,Triceps,65,12,,,
4/15/2017,Running (Treadmill),Cardio,,,1.3,mi,0:09:30
4/15/2017,Plank,Abs,,,0,m,0:01:30
4/15/2017,Plank,Abs,,,0,m,0:01:30
4/15/2017,Side Plank,Abs,,,0,m,0:01:00
4/15/2017,Side Plank,Abs,,,0,m,0:01:00
4/15/2017,Lying Leg Lifts,Abs,0,25,,,
4/15/2017,Lying Leg Lifts,Abs,0,25,,,
4/15/2017,Lying Leg Lifts,Abs,0,25,,,
4/16/2017,Wide Grip Pull up,Back,0,8,,,
4/16/2017,Wide Grip Pull up,Back,0,8,,,
4/16/2017,Wide Grip Pull up,Back,0,8,,,
4/16/2017,Wide Grip Pull up,Back,0,8,,,
4/16/2017,Pull Up,Back,0,9,,,
4/16/2017,Pull Up,Back,0,8,,,
4/16/2017,Pull Up,Back,0,6,,,
4/16/2017,Pull Up,Back,0,5,,,
4/16/2017,Pull Up,Back,0,4,,,
4/16/2017,Pull Up,Back,0,3,,,
4/16/2017,Pull Up,Back,0,3,,,
4/16/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/16/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/16/2017,Flat Dumbbell Fly,Chest,30,12,,,
4/16/2017,Lat Fly,Back,20,12,,,
4/16/2017,Lat Fly,Back,20,12,,,
4/16/2017,Lat Fly,Back,20,12,,,
4/16/2017,Chest Press Machine,Chest,100,12,,,
4/16/2017,Chest Press Machine,Chest,100,12,,,
4/16/2017,Chest Press Machine,Chest,100,12,,,
4/16/2017,Seated Cable Row,Back,110,12,,,
4/16/2017,Seated Cable Row,Back,110,12,,,
4/16/2017,Seated Cable Row,Back,110,12,,,
4/27/2017,Seated Machine Curl,Biceps,60,12,,,
4/27/2017,Seated Machine Curl,Biceps,60,12,,,
4/27/2017,Seated Machine Curl,Biceps,65,12,,,
4/27/2017,Rope Push Down,Triceps,80,12,,,
4/27/2017,Rope Push Down,Triceps,80,12,,,
4/27/2017,Rope Push Down,Triceps,80,12,,,
4/27/2017,Overhead Press,Shoulders,25,12,,,
4/27/2017,Overhead Press,Shoulders,25,12,,,
4/27/2017,Overhead Press,Shoulders,25,12,,,
4/27/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
4/27/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
4/27/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
4/27/2017,Tricep Extension Machine,Triceps,60,12,,,
4/27/2017,Tricep Extension Machine,Triceps,65,12,,,
4/27/2017,Tricep Extension Machine,Triceps,65,12,,,
4/27/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
4/27/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
4/27/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/3/2017,Seated Machine Curl,Biceps,60,12,,,
5/3/2017,Seated Machine Curl,Biceps,60,12,,,
5/3/2017,Seated Machine Curl,Biceps,65,12,,,
5/3/2017,Rope Push Down,Triceps,80,12,,,
5/3/2017,Rope Push Down,Triceps,80,12,,,
5/3/2017,Rope Push Down,Triceps,80,12,,,
5/3/2017,Overhead Press,Shoulders,25,12,,,
5/3/2017,Overhead Press,Shoulders,25,12,,,
5/3/2017,Overhead Press,Shoulders,25,12,,,
5/3/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/3/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/3/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/3/2017,Tricep Extension Machine,Triceps,60,12,,,
5/3/2017,Tricep Extension Machine,Triceps,65,12,,,
5/3/2017,Tricep Extension Machine,Triceps,65,12,,,
5/3/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/3/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/3/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/4/2017,Leg Extension Machine,Legs,85,12,,,
5/4/2017,Leg Extension Machine,Legs,85,12,,,
5/7/2017,Wide Grip Pull up,Back,0,8,,,
5/7/2017,Wide Grip Pull up,Back,0,8,,,
5/7/2017,Wide Grip Pull up,Back,0,7,,,
5/7/2017,Wide Grip Pull up,Back,0,6,,,
5/7/2017,Pull Up,Back,0,8,,,
5/7/2017,Pull Up,Back,0,7,,,
5/7/2017,Pull Up,Back,0,6,,,
5/7/2017,Pull Up,Back,0,5,,,
5/7/2017,Pull Up,Back,0,4,,,
5/7/2017,Pull Up,Back,0,3,,,
5/7/2017,Pull Up,Back,0,3,,,
5/7/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/7/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/7/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/7/2017,Lat Fly,Back,20,12,,,
5/7/2017,Lat Fly,Back,20,12,,,
5/7/2017,Lat Fly,Back,20,12,,,
5/7/2017,Chest Press Machine,Chest,100,12,,,
5/7/2017,Chest Press Machine,Chest,100,12,,,
5/7/2017,Chest Press Machine,Chest,100,12,,,
5/7/2017,Seated Cable Row,Back,110,12,,,
5/7/2017,Seated Cable Row,Back,110,12,,,
5/7/2017,Seated Cable Row,Back,110,12,,,
5/14/2017,Wide Grip Pull up,Back,0,8,,,
5/14/2017,Wide Grip Pull up,Back,0,8,,,
5/14/2017,Wide Grip Pull up,Back,0,8,,,
5/14/2017,Wide Grip Pull up,Back,0,6,,,
5/14/2017,Pull Up,Back,0,9,,,
5/14/2017,Pull Up,Back,0,7,,,
5/14/2017,Pull Up,Back,0,6,,,
5/14/2017,Pull Up,Back,0,5,,,
5/14/2017,Pull Up,Back,0,4,,,
5/14/2017,Pull Up,Back,0,3,,,
5/14/2017,Pull Up,Back,0,3,,,
5/14/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/14/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/14/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/14/2017,Seated Cable Row,Back,110,12,,,
5/14/2017,Seated Cable Row,Back,110,12,,,
5/14/2017,Seated Cable Row,Back,110,12,,,
5/14/2017,Lat Fly,Back,20,12,,,
5/14/2017,Lat Fly,Back,20,12,,,
5/14/2017,Lat Fly,Back,20,12,,,
5/14/2017,Chest Press Machine,Chest,100,12,,,
5/14/2017,Chest Press Machine,Chest,100,12,,,
5/14/2017,Chest Press Machine,Chest,100,12,,,
5/21/2017,Wide Grip Pull up,Back,0,8,,,
5/21/2017,Wide Grip Pull up,Back,0,8,,,
5/21/2017,Wide Grip Pull up,Back,0,8,,,
5/21/2017,Wide Grip Pull up,Back,0,6,,,
5/21/2017,Pull Up,Back,0,9,,,
5/21/2017,Pull Up,Back,0,7,,,
5/21/2017,Pull Up,Back,0,6,,,
5/21/2017,Pull Up,Back,0,5,,,
5/21/2017,Pull Up,Back,0,4,,,
5/21/2017,Pull Up,Back,0,3,,,
5/21/2017,Pull Up,Back,0,3,,,
5/21/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/21/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/21/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/21/2017,Seated Cable Row,Back,110,12,,,
5/21/2017,Seated Cable Row,Back,110,12,,,
5/21/2017,Seated Cable Row,Back,110,12,,,
5/21/2017,Lat Fly,Back,20,12,,,
5/21/2017,Lat Fly,Back,20,12,,,
5/21/2017,Lat Fly,Back,20,12,,,
5/21/2017,Chest Press Machine,Chest,100,12,,,
5/21/2017,Chest Press Machine,Chest,100,12,,,
5/21/2017,Chest Press Machine,Chest,100,12,,,
5/22/2017,Seated Machine Curl,Biceps,60,12,,,
5/22/2017,Seated Machine Curl,Biceps,60,12,,,
5/22/2017,Seated Machine Curl,Biceps,65,12,,,
5/22/2017,Rope Push Down,Triceps,80,12,,,
5/22/2017,Rope Push Down,Triceps,80,12,,,
5/22/2017,Rope Push Down,Triceps,80,12,,,
5/22/2017,Overhead Press,Shoulders,25,12,,,
5/22/2017,Overhead Press,Shoulders,25,12,,,
5/22/2017,Overhead Press,Shoulders,25,12,,,
5/22/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/22/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/22/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/22/2017,Tricep Extension Machine,Triceps,60,12,,,
5/22/2017,Tricep Extension Machine,Triceps,65,12,,,
5/22/2017,Tricep Extension Machine,Triceps,65,12,,,
5/22/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/22/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/22/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/24/2017,Wide Grip Pull up,Back,0,8,,,
5/24/2017,Wide Grip Pull up,Back,0,8,,,
5/24/2017,Wide Grip Pull up,Back,0,8,,,
5/24/2017,Wide Grip Pull up,Back,0,6,,,
5/24/2017,Pull Up,Back,0,9,,,
5/24/2017,Pull Up,Back,0,7,,,
5/24/2017,Pull Up,Back,0,6,,,
5/24/2017,Pull Up,Back,0,5,,,
5/24/2017,Pull Up,Back,0,4,,,
5/24/2017,Pull Up,Back,0,3,,,
5/24/2017,Pull Up,Back,0,3,,,
5/24/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/24/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/24/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/24/2017,Seated Cable Row,Back,110,12,,,
5/24/2017,Seated Cable Row,Back,110,12,,,
5/24/2017,Seated Cable Row,Back,110,12,,,
5/24/2017,Lat Fly,Back,20,12,,,
5/24/2017,Lat Fly,Back,20,12,,,
5/24/2017,Lat Fly,Back,20,12,,,
5/24/2017,Chest Press Machine,Chest,100,12,,,
5/24/2017,Chest Press Machine,Chest,100,12,,,
5/24/2017,Chest Press Machine,Chest,100,12,,,
5/25/2017,Seated Machine Curl,Biceps,60,12,,,
5/25/2017,Seated Machine Curl,Biceps,60,12,,,
5/25/2017,Seated Machine Curl,Biceps,65,12,,,
5/25/2017,Rope Push Down,Triceps,80,12,,,
5/25/2017,Rope Push Down,Triceps,80,12,,,
5/25/2017,Rope Push Down,Triceps,80,12,,,
5/25/2017,Overhead Press,Shoulders,25,12,,,
5/25/2017,Overhead Press,Shoulders,25,12,,,
5/25/2017,Overhead Press,Shoulders,25,12,,,
5/25/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/25/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/25/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/25/2017,Tricep Extension Machine,Triceps,60,12,,,
5/25/2017,Tricep Extension Machine,Triceps,65,12,,,
5/25/2017,Tricep Extension Machine,Triceps,65,12,,,
5/25/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/25/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/25/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/25/2017,Leg Extension Machine,Legs,85,12,,,
5/25/2017,Calf Raise,Legs,0,20,,,
5/25/2017,Calf Raise,Legs,0,20,,,
5/25/2017,Calf Raise,Legs,0,20,,,
5/25/2017,Weighted Lunge,Legs,20,12,,,
5/25/2017,Weighted Lunge,Legs,20,12,,,
5/25/2017,Leg Extension Machine,Legs,85,12,,,
5/27/2017,Side Plank,Abs,,,0,m,0:01:00
5/27/2017,Side Plank,Abs,,,0,m,0:01:00
5/27/2017,Crunch,Abs,0,30,,,
5/27/2017,Crunch,Abs,0,30,,,
5/27/2017,Crunch,Abs,0,30,,,
5/27/2017,Lifted Leg Crunch,Abs,0,30,,,
5/27/2017,Lifted Leg Crunch,Abs,0,30,,,
5/27/2017,Lifted Leg Crunch,Abs,0,30,,,
5/27/2017,Lying Leg Lifts,Abs,0,25,,,
5/27/2017,Lying Leg Lifts,Abs,0,25,,,
5/28/2017,Wide Grip Pull up,Back,0,8,,,
5/28/2017,Wide Grip Pull up,Back,0,8,,,
5/28/2017,Wide Grip Pull up,Back,0,8,,,
5/28/2017,Wide Grip Pull up,Back,0,6,,,
5/28/2017,Pull Up,Back,0,9,,,
5/28/2017,Pull Up,Back,0,7,,,
5/28/2017,Pull Up,Back,0,6,,,
5/28/2017,Pull Up,Back,0,5,,,
5/28/2017,Pull Up,Back,0,4,,,
5/28/2017,Pull Up,Back,0,3,,,
5/28/2017,Pull Up,Back,0,3,,,
5/28/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/28/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/28/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/28/2017,Seated Cable Row,Back,110,12,,,
5/28/2017,Seated Cable Row,Back,120,12,,,
5/28/2017,Seated Cable Row,Back,120,12,,,
5/28/2017,Lat Fly,Back,20,12,,,
5/28/2017,Lat Fly,Back,20,12,,,
5/28/2017,Lat Fly,Back,20,12,,,
5/28/2017,Chest Press Machine,Chest,100,12,,,
5/28/2017,Chest Press Machine,Chest,100,12,,,
5/28/2017,Chest Press Machine,Chest,100,12,,,
5/29/2017,Seated Machine Curl,Biceps,60,12,,,
5/29/2017,Seated Machine Curl,Biceps,60,12,,,
5/29/2017,Seated Machine Curl,Biceps,65,12,,,
5/29/2017,Rope Push Down,Triceps,80,12,,,
5/29/2017,Rope Push Down,Triceps,80,12,,,
5/29/2017,Rope Push Down,Triceps,80,12,,,
5/29/2017,Overhead Press,Shoulders,25,12,,,
5/29/2017,Overhead Press,Shoulders,25,12,,,
5/29/2017,Overhead Press,Shoulders,25,12,,,
5/29/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/29/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/29/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
5/29/2017,Tricep Extension Machine,Triceps,60,12,,,
5/29/2017,Tricep Extension Machine,Triceps,65,12,,,
5/29/2017,Tricep Extension Machine,Triceps,65,12,,,
5/29/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/29/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/29/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
5/30/2017,Weighted Lunge,Legs,20,12,,,
5/30/2017,Weighted Lunge,Legs,20,12,,,
5/30/2017,Weighted Lunge,Legs,20,12,,,
5/30/2017,Leg Extension Machine,Legs,85,12,,,
5/30/2017,Leg Extension Machine,Legs,85,12,,,
5/30/2017,Calf Raise,Legs,0,20,,,
5/30/2017,Calf Raise,Legs,0,20,,,
5/30/2017,Calf Raise,Legs,0,20,,,
5/30/2017,Leg Extension Machine,Legs,85,12,,,
5/31/2017,Wide Grip Pull up,Back,0,8,,,
5/31/2017,Wide Grip Pull up,Back,0,8,,,
5/31/2017,Wide Grip Pull up,Back,0,8,,,
5/31/2017,Wide Grip Pull up,Back,0,6,,,
5/31/2017,Pull Up,Back,0,9,,,
5/31/2017,Pull Up,Back,0,7,,,
5/31/2017,Pull Up,Back,0,6,,,
5/31/2017,Pull Up,Back,0,5,,,
5/31/2017,Pull Up,Back,0,4,,,
5/31/2017,Pull Up,Back,0,3,,,
5/31/2017,Pull Up,Back,0,3,,,
5/31/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/31/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/31/2017,Flat Dumbbell Fly,Chest,30,12,,,
5/31/2017,Seated Cable Row,Back,110,12,,,
5/31/2017,Seated Cable Row,Back,120,12,,,
5/31/2017,Seated Cable Row,Back,120,12,,,
5/31/2017,Lat Fly,Back,20,12,,,
5/31/2017,Lat Fly,Back,20,12,,,
5/31/2017,Lat Fly,Back,20,12,,,
5/31/2017,Chest Press Machine,Chest,100,12,,,
5/31/2017,Chest Press Machine,Chest,100,12,,,
5/31/2017,Chest Press Machine,Chest,100,12,,,
6/1/2017,Seated Machine Curl,Biceps,60,12,,,
6/1/2017,Seated Machine Curl,Biceps,60,12,,,
6/1/2017,Seated Machine Curl,Biceps,65,12,,,
6/1/2017,Rope Push Down,Triceps,80,12,,,
6/1/2017,Rope Push Down,Triceps,80,12,,,
6/1/2017,Rope Push Down,Triceps,80,12,,,
6/1/2017,Overhead Press,Shoulders,25,12,,,
6/1/2017,Overhead Press,Shoulders,25,12,,,
6/1/2017,Overhead Press,Shoulders,25,12,,,
6/1/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
6/1/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
6/1/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
6/1/2017,Tricep Extension Machine,Triceps,60,12,,,
6/1/2017,Tricep Extension Machine,Triceps,65,12,,,
6/1/2017,Tricep Extension Machine,Triceps,65,12,,,
6/1/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
6/1/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
6/1/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
6/12/2017,Seated Machine Curl,Biceps,60,12,,,
6/12/2017,Seated Machine Curl,Biceps,60,12,,,
6/12/2017,Seated Machine Curl,Biceps,65,12,,,
6/12/2017,Rope Push Down,Triceps,80,12,,,
6/12/2017,Rope Push Down,Triceps,80,12,,,
6/12/2017,Rope Push Down,Triceps,80,12,,,
6/12/2017,Overhead Press,Shoulders,25,12,,,
6/12/2017,Overhead Press,Shoulders,25,12,,,
6/12/2017,Overhead Press,Shoulders,25,12,,,
6/12/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
6/12/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
6/12/2017,Seated Incline Dumbbell Curl,Biceps,20,12,,,
6/12/2017,Tricep Extension Machine,Triceps,60,12,,,
6/12/2017,Tricep Extension Machine,Triceps,65,12,,,
6/12/2017,Tricep Extension Machine,Triceps,65,12,,,
6/12/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
6/12/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
6/12/2017,Two-part Shoulder Fly,Shoulders,15,12,,,
6/13/2017,Weighted Lunge,Legs,20,12,,,
6/13/2017,Weighted Lunge,Legs,20,12,,,
6/13/2017,Weighted Lunge,Legs,20,12,,,
6/13/2017,Leg Extension Machine,Legs,85,12,,,
6/13/2017,Leg Extension Machine,Legs,85,12,,,
6/13/2017,Leg Extension Machine,Legs,85,12,,,
6/13/2017,Calf Raise,Legs,0,20,,,
6/13/2017,Calf Raise,Legs,0,20,,,
6/13/2017,Calf Raise,Legs,0,20,,,
6/14/2017,Wide Grip Pull up,Back,0,8,,,
6/14/2017,Wide Grip Pull up,Back,0,8,,,
6/14/2017,Wide Grip Pull up,Back,0,8,,,
